10000	0.3385999947786331
12000	0.18890000879764557
14000	0.43299999833106995
16000	0.5362000018358231
18000	0.02129998803138733
20000	0.02690000832080841
22000	0.025499999523162842
24000	0.028000012040138245
26000	0.030799999833106995
28000	0.16350001096725464
30000	0.035700008273124695
32000	1.0945999920368195
34000	0.03890000283718109
36000	1.1935000121593475
38000	0.6246999949216843
40000	0.04569999873638153
42000	0.048600003123283386
44000	0.06239999830722809
46000	0.05240000784397125
48000	0.060300007462501526
50000	0.05730000138282776
52000	0.05929999053478241
54000	0.06099998950958252
56000	0.06360000371932983
58000	0.06529998779296875
60000	0.06810000538825989
62000	0.06949999928474426
64000	0.07250000536441803
66000	0.09190000593662262
68000	0.07760000228881836
70000	0.07989999651908875
72000	0.0820000022649765
74000	0.0828000009059906
76000	0.0861000120639801
78000	0.08789999783039093
80000	0.08879999816417694
82000	0.09299999475479126
84000	0.09450000524520874
86000	0.09619998931884766
88000	0.09840001165866852
90000	0.10570000112056732
92000	0.10340000689029694
94000	0.10610000789165497
96000	0.10899999737739563
98000	0.1096000075340271
100000	0.11250001192092896
